n,bin_idx,K_lo,K_hi,K_1,K_2,h,q_num,q_den,q_float
2,2,1000000000,10000000000,3176580063,5218283464,2,-63,1,-63.0
2,2,1000000000,10000000000,2385577822,5498119314,2,-31,1,-31.0
2,2,1000000000,10000000000,3274618854,6350628529,2,-15,1,-15.0
2,2,1000000000,10000000000,1967075933,7271449998,2,-143,1,-143.0
2,2,1000000000,10000000000,1051157430,5181337025,2,-15,1,-15.0
2,2,1000000000,10000000000,3224615550,7136301883,2,-31,1,-31.0
2,2,1000000000,10000000000,7693489499,9500188380,2,-191,1,-191.0
2,2,1000000000,10000000000,3528401548,4780551268,2,-47,1,-47.0
2,2,1000000000,10000000000,1580541663,1768373550,2,-47,1,-47.0
2,2,1000000000,10000000000,7931732070,9830733361,2,-3,1,-3.0
2,2,1000000000,10000000000,2208894642,6473554691,2,-47,1,-47.0
2,2,1000000000,10000000000,8340947049,8519917379,2,-47,1,-47.0
2,2,1000000000,10000000000,2727961671,6312442969,2,-63,1,-63.0
2,2,1000000000,10000000000,5349107366,8372471791,2,-31,1,-31.0
2,2,1000000000,10000000000,1271149133,5975532633,2,-143,1,-143.0
2,2,1000000000,10000000000,8362638787,8751989134,2,-63,1,-63.0
2,2,1000000000,10000000000,1302830408,5355747095,2,-223,1,-223.0
2,2,1000000000,10000000000,3848329821,4014638181,2,-3,1,-3.0
2,2,1000000000,10000000000,1937976296,3804496623,2,-287,1,-287.0
2,2,1000000000,10000000000,1966983858,4752598471,2,-15,1,-15.0
2,2,1000000000,10000000000,1183101100,4087399503,2,-15,1,-15.0
2,2,1000000000,10000000000,4251934267,5734021476,2,-3,1,-3.0
2,2,1000000000,10000000000,4640759364,5062072343,2,-95,1,-95.0
2,2,1000000000,10000000000,7202494008,7241772187,2,-7,1,-7.0
2,2,1000000000,10000000000,4809374116,5598828277,2,-31,1,-31.0
2,2,1000000000,10000000000,6743862372,9024960996,2,-7,1,-7.0
2,2,1000000000,10000000000,5706865846,7737449145,2,-7,1,-7.0
2,2,1000000000,10000000000,6691384340,9927840236,2,-159,1,-159.0
2,2,1000000000,10000000000,7837618606,8923408998,2,-15,1,-15.0
2,2,1000000000,10000000000,1330017924,9068348396,2,-31,1,-31.0
2,2,1000000000,10000000000,1675765483,6827976357,2,-31,1,-31.0
2,2,1000000000,10000000000,2062091589,3503162304,2,-127,1,-127.0
2,2,1000000000,10000000000,7551579082,9300290843,2,-31,1,-31.0
2,2,1000000000,10000000000,1867917216,1953909344,2,-23,1,-23.0
2,2,1000000000,10000000000,5936742723,6992207304,2,-15,1,-15.0
2,2,1000000000,10000000000,3467459731,9274653490,2,-31,1,-31.0
2,2,1000000000,10000000000,6019836008,6767298778,2,-35,1,-35.0
2,2,1000000000,10000000000,1965388640,3676367291,2,-63,1,-63.0
2,2,1000000000,10000000000,5511989454,5942277971,2,-15,1,-15.0
2,2,1000000000,10000000000,3461476077,7403222748,2,-511,1,-511.0
2,2,1000000000,10000000000,1639926669,2913122427,2,-511,1,-511.0
2,2,1000000000,10000000000,1449979446,7228407164,2,-47,1,-47.0
2,2,1000000000,10000000000,1541298185,8716422538,2,-191,1,-191.0
2,2,1000000000,10000000000,7353047424,9921122511,2,-3,1,-3.0
2,2,1000000000,10000000000,1032804008,1916798282,2,-23,1,-23.0
2,2,1000000000,10000000000,6874715706,8566586830,2,-31,1,-31.0
2,2,1000000000,10000000000,5253515532,6250425450,2,-15,1,-15.0
2,2,1000000000,10000000000,3270646847,8696276456,2,-63,1,-63.0
2,2,1000000000,10000000000,5831393304,6840937541,2,-47,1,-47.0
2,2,1000000000,10000000000,3430551711,7702796334,2,-3,1,-3.0
2,2,1000000000,10000000000,2655292122,8460551497,2,-7,1,-7.0
2,2,1000000000,10000000000,5370461404,6952229759,2,-127,1,-127.0
2,2,1000000000,10000000000,2128624127,5554547090,2,-23,1,-23.0
2,2,1000000000,10000000000,3103913394,7436302423,2,-191,1,-191.0
2,2,1000000000,10000000000,3271171785,6474988578,2,-15,1,-15.0
2,2,1000000000,10000000000,2434936791,8569662321,2,-7,1,-7.0
2,2,1000000000,10000000000,8337094133,9363155340,2,-431,1,-431.0
2,2,1000000000,10000000000,2885226581,4501689671,2,-35,1,-35.0
2,2,1000000000,10000000000,3260544193,6370444282,2,-31,1,-31.0
2,2,1000000000,10000000000,2471381009,2873516199,2,-7,1,-7.0
2,2,1000000000,10000000000,2362291351,9959400605,2,-7,1,-7.0
2,2,1000000000,10000000000,1452867433,4520688366,2,-15,1,-15.0
2,2,1000000000,10000000000,5024472215,5571885670,2,-63,1,-63.0
2,2,1000000000,10000000000,2364955674,8624515635,2,-63,1,-63.0
2,2,1000000000,10000000000,1277991265,6131129518,2,-63,1,-63.0
2,2,1000000000,10000000000,6195237584,6918547946,2,-95,1,-95.0
2,2,1000000000,10000000000,8824910977,9271624327,2,-7,1,-7.0
2,2,1000000000,10000000000,1919664629,8804773714,2,-383,1,-383.0
2,2,1000000000,10000000000,6590371835,9868120491,2,-31,1,-31.0
2,2,1000000000,10000000000,2293758249,7866615773,2,-31,1,-31.0
2,2,1000000000,10000000000,8072788556,8249341774,2,-7,1,-7.0
2,2,1000000000,10000000000,5657879646,9812266293,2,-47,1,-47.0
2,2,1000000000,10000000000,1639808286,6153599932,2,-23,1,-23.0
2,2,1000000000,10000000000,1355329961,2144513087,2,-47,1,-47.0
2,2,1000000000,10000000000,2386891323,7421374679,2,-95,1,-95.0
2,2,1000000000,10000000000,4318002639,4858861550,2,-47,1,-47.0
2,2,1000000000,10000000000,2468834671,3183158548,2,-63,1,-63.0
2,2,1000000000,10000000000,3312328421,8201894759,2,-95,1,-95.0
2,2,1000000000,10000000000,6899805033,9287828759,2,-127,1,-127.0
2,2,1000000000,10000000000,5821372631,8597857299,2,-7,1,-7.0
2,2,1000000000,10000000000,2105527993,5586288039,2,-15,1,-15.0
2,2,1000000000,10000000000,5699900406,7268918321,2,-31,1,-31.0
2,2,1000000000,10000000000,1655353696,9914239966,2,-15,1,-15.0
2,2,1000000000,10000000000,4234959370,9182277598,2,-31,1,-31.0
2,2,1000000000,10000000000,2587324108,9312189925,2,-63,1,-63.0
2,2,1000000000,10000000000,3271005922,5017154911,2,-7,1,-7.0
2,2,1000000000,10000000000,7194226213,7617342114,2,-287,1,-287.0
2,2,1000000000,10000000000,1216667014,9653677364,2,-15,1,-15.0
2,2,1000000000,10000000000,2565091982,6733457263,2,-47,1,-47.0
2,2,1000000000,10000000000,3224682282,7328998501,2,-3,1,-3.0
2,2,1000000000,10000000000,8142407202,8321608446,2,-191,1,-191.0
2,2,1000000000,10000000000,4876536702,5612729790,2,-7,1,-7.0
2,2,1000000000,10000000000,4946949291,6265962079,2,-15,1,-15.0
2,2,1000000000,10000000000,5733597254,8370721860,2,-863,1,-863.0
2,2,1000000000,10000000000,5373946903,8022933160,2,-63,1,-63.0
2,2,1000000000,10000000000,5265690583,8778543984,2,-63,1,-63.0
2,2,1000000000,10000000000,3704455943,6386095103,2,-47,1,-47.0
2,2,1000000000,10000000000,6826028307,7134724530,2,-63,1,-63.0
2,2,1000000000,10000000000,4944263715,7584422013,2,-11,1,-11.0
2,2,1000000000,10000000000,3292167952,5469419574,2,-15,1,-15.0
2,2,1000000000,10000000000,6143385821,9899846611,2,-95,1,-95.0
2,2,1000000000,10000000000,6299645190,6847958281,2,-63,1,-63.0
2,2,1000000000,10000000000,4067127366,7960121640,2,-15,1,-15.0
2,2,1000000000,10000000000,6709539098,8718720709,2,-63,1,-63.0
2,2,1000000000,10000000000,7955717306,9915624243,2,-511,1,-511.0
2,2,1000000000,10000000000,5711908778,9496972173,2,-191,1,-191.0
2,2,1000000000,10000000000,2043383967,9812446296,2,-7,1,-7.0
2,2,1000000000,10000000000,6834223160,9517106042,2,-11,1,-11.0
2,2,1000000000,10000000000,1469369428,9871498678,2,-11,1,-11.0
2,2,1000000000,10000000000,5496042777,9767483272,2,-3,1,-3.0
2,2,1000000000,10000000000,2562058043,4437145725,2,-127,1,-127.0
2,2,1000000000,10000000000,7509201473,7766021174,2,-1023,1,-1023.0
2,2,1000000000,10000000000,6025392265,7540923911,2,-143,1,-143.0
2,2,1000000000,10000000000,1751281050,8591050361,2,-7,1,-7.0
2,2,1000000000,10000000000,3448301172,8304024029,2,-31,1,-31.0
2,2,1000000000,10000000000,4508454578,7719199812,2,-47,1,-47.0
2,2,1000000000,10000000000,3223366232,4604686541,2,-79,1,-79.0
2,2,1000000000,10000000000,1585416758,5205657594,2,-191,1,-191.0
2,2,1000000000,10000000000,2887761556,5554746888,2,-23,1,-23.0
2,2,1000000000,10000000000,2725674125,5651990286,2,-95,1,-95.0
2,2,1000000000,10000000000,5394197993,8008682855,2,-383,1,-383.0
2,2,1000000000,10000000000,5908604557,9714971711,2,-95,1,-95.0
2,2,1000000000,10000000000,5888244969,9771331774,2,-47,1,-47.0
2,2,1000000000,10000000000,7547004145,9493965906,2,-1,1,-1.0
2,2,1000000000,10000000000,7587618503,9587251571,2,-79,1,-79.0
2,2,1000000000,10000000000,8122821174,9487122887,2,-191,1,-191.0
2,2,1000000000,10000000000,3323716801,4181154772,2,-15,1,-15.0
2,2,1000000000,10000000000,3624460000,5597039144,2,-31,1,-31.0
2,2,1000000000,10000000000,2632080976,4017351846,2,-15,1,-15.0
2,2,1000000000,10000000000,2217929474,3403072530,2,-127,1,-127.0
2,2,1000000000,10000000000,2336820341,4885503036,2,-63,1,-63.0
2,2,1000000000,10000000000,1215515682,2551286990,2,-63,1,-63.0
2,2,1000000000,10000000000,1587961637,2426458461,2,-7,1,-7.0
2,2,1000000000,10000000000,4922820718,7238372948,2,-47,1,-47.0
2,2,1000000000,10000000000,2056755203,6149824258,2,-287,1,-287.0
2,2,1000000000,10000000000,6520841254,7654993658,2,-47,1,-47.0
2,2,1000000000,10000000000,1768850569,4425606244,2,-7,1,-7.0
2,2,1000000000,10000000000,5710731493,9771593885,2,-15,1,-15.0
2,2,1000000000,10000000000,8014341827,8062586572,2,-7,1,-7.0
2,2,1000000000,10000000000,1907680385,9464609046,2,-63,1,-63.0
2,2,1000000000,10000000000,7062999994,9788746457,2,-23,1,-23.0
2,2,1000000000,10000000000,3809980435,6537918262,2,-15,1,-15.0
2,2,1000000000,10000000000,2938925117,6305532763,2,-47,1,-47.0
2,2,1000000000,10000000000,1679606669,7708125359,2,-23,1,-23.0
2,2,1000000000,10000000000,2334683619,9162260976,2,-3,1,-3.0
2,2,1000000000,10000000000,4533575725,7587703036,2,-31,1,-31.0
2,2,1000000000,10000000000,2625124449,3503861223,2,-7,1,-7.0
2,2,1000000000,10000000000,5890649943,9317568247,2,-31,1,-31.0
2,2,1000000000,10000000000,1096964947,5014803361,2,-3,1,-3.0
2,2,1000000000,10000000000,8284214160,9097259426,2,-63,1,-63.0
2,2,1000000000,10000000000,1602849938,4956843561,2,-511,1,-511.0
2,2,1000000000,10000000000,4925531199,9166695192,2,-31,1,-31.0
2,2,1000000000,10000000000,3590310152,9952966869,2,-63,1,-63.0
2,2,1000000000,10000000000,3190063360,9666983703,2,-31,1,-31.0
2,2,1000000000,10000000000,7489934354,7970313618,2,-31,1,-31.0
2,2,1000000000,10000000000,2239618280,3021996605,2,-59,1,-59.0
2,2,1000000000,10000000000,2612911964,7894754087,2,-23,1,-23.0
2,2,1000000000,10000000000,7322132463,7424705258,2,-63,1,-63.0
2,2,1000000000,10000000000,3058318291,3158434155,2,-31,1,-31.0
2,2,1000000000,10000000000,2534022471,4019978438,2,-39,1,-39.0
2,2,1000000000,10000000000,1952039704,2511708158,2,-127,1,-127.0
2,2,1000000000,10000000000,3213954592,7516295181,2,-1,1,-1.0
2,2,1000000000,10000000000,1953201632,8753533344,2,-47,1,-47.0
2,2,1000000000,10000000000,2365459801,8502408589,2,-1,1,-1.0
2,2,1000000000,10000000000,6799066273,8649096225,2,-7,1,-7.0
2,2,1000000000,10000000000,5560763130,6748827410,2,-31,1,-31.0
2,2,1000000000,10000000000,3841814174,7428773213,2,-95,1,-95.0
2,2,1000000000,10000000000,2572271720,9586616672,2,-191,1,-191.0
2,2,1000000000,10000000000,3355851592,4120824484,2,-1,1,-1.0
2,2,1000000000,10000000000,1958709347,4224685989,2,-63,1,-63.0
2,2,1000000000,10000000000,5931182813,9192487187,2,-119,1,-119.0
2,2,1000000000,10000000000,1845000530,5279252279,2,-31,1,-31.0
2,2,1000000000,10000000000,3104162900,5193948572,2,-59,1,-59.0
2,2,1000000000,10000000000,1275486501,3407495112,2,-7,1,-7.0
2,2,1000000000,10000000000,6850067437,9842350566,2,-31,1,-31.0
2,2,1000000000,10000000000,4239406440,4597904392,2,-23,1,-23.0
2,2,1000000000,10000000000,5872015556,8524190816,2,-47,1,-47.0
2,2,1000000000,10000000000,7604673593,9382665873,2,-95,1,-95.0
2,2,1000000000,10000000000,3756976411,9668693886,2,-15,1,-15.0
2,2,1000000000,10000000000,2847929352,7249075745,2,-95,1,-95.0
2,2,1000000000,10000000000,3722793072,9218322996,2,-7,1,-7.0
2,2,1000000000,10000000000,1026577583,6387515021,2,-23,1,-23.0
2,2,1000000000,10000000000,2495498135,7497871142,2,-159,1,-159.0
2,2,1000000000,10000000000,2293502187,6792879244,2,-95,1,-95.0
2,2,1000000000,10000000000,4778573539,5883138199,2,-15,1,-15.0
2,2,1000000000,10000000000,3742195794,8723990028,2,-31,1,-31.0
2,2,1000000000,10000000000,4033343905,6087604535,2,-31,1,-31.0
2,2,1000000000,10000000000,3271572069,8365630141,2,-7,1,-7.0
2,2,1000000000,10000000000,5021055177,5349204315,2,-7,1,-7.0
2,2,1000000000,10000000000,6649011280,9070633157,2,-47,1,-47.0
2,2,1000000000,10000000000,2238367292,4612155192,2,-15,1,-15.0
2,2,1000000000,10000000000,5222103155,5424836177,2,-95,1,-95.0
2,2,1000000000,10000000000,3116433008,6388847832,2,-15,1,-15.0
2,2,1000000000,10000000000,2645736746,4551009531,2,-11,1,-11.0
2,2,1000000000,10000000000,5001515891,8141305268,2,-47,1,-47.0
2,2,1000000000,10000000000,1489025834,4691949114,2,-31,1,-31.0
2,2,1000000000,10000000000,2982998806,3937067387,2,-7,1,-7.0
2,2,1000000000,10000000000,2412369777,7450365158,2,-127,1,-127.0
2,2,1000000000,10000000000,1143795408,6098422703,2,-191,1,-191.0
2,2,1000000000,10000000000,2116880015,5310306684,2,-511,1,-511.0
2,2,1000000000,10000000000,1562042037,9760476761,2,-255,1,-255.0
2,2,1000000000,10000000000,4775287863,7828814055,2,-23,1,-23.0
2,2,1000000000,10000000000,3992392018,8336394131,2,-95,1,-95.0
2,2,1000000000,10000000000,7078561568,9904418804,2,-95,1,-95.0
2,2,1000000000,10000000000,1833913870,8942037723,2,-3,1,-3.0
2,2,1000000000,10000000000,3921904811,7686359451,2,-3,1,-3.0
2,2,1000000000,10000000000,3877438895,8730437022,2,-7,1,-7.0
2,2,1000000000,10000000000,4111421644,7619231832,2,-3,1,-3.0
2,2,1000000000,10000000000,8631227179,9760359584,2,-31,1,-31.0
2,2,1000000000,10000000000,1176619651,6070916611,2,-23,1,-23.0
2,2,1000000000,10000000000,1052440749,4201150106,2,-3,1,-3.0
2,2,1000000000,10000000000,3048239726,4147893091,2,-7,1,-7.0
2,2,1000000000,10000000000,2441440489,7199016787,2,-47,1,-47.0
2,2,1000000000,10000000000,6560876139,9073106648,2,-31,1,-31.0
2,2,1000000000,10000000000,1634760039,2879419640,2,-23,1,-23.0
2,2,1000000000,10000000000,8216389565,9423924257,2,-35,1,-35.0
2,2,1000000000,10000000000,1573136208,7919599081,2,-31,1,-31.0
2,2,1000000000,10000000000,4646998333,8525166050,2,-63,1,-63.0
2,2,1000000000,10000000000,2305696381,6817842344,2,-15,1,-15.0
2,2,1000000000,10000000000,4712435035,5720963426,2,-3,1,-3.0
2,2,1000000000,10000000000,3881058326,6662031341,2,-95,1,-95.0
2,2,1000000000,10000000000,5191525139,9008105711,2,-319,1,-319.0
2,2,1000000000,10000000000,4462978188,5647351043,2,-479,1,-479.0
2,2,1000000000,10000000000,1827046576,8503682737,2,-7,1,-7.0
2,2,1000000000,10000000000,2846767986,4357131389,2,-127,1,-127.0
2,2,1000000000,10000000000,3169770501,9487345868,2,-31,1,-31.0
2,2,1000000000,10000000000,4259521072,8571314175,2,-63,1,-63.0
2,2,1000000000,10000000000,9287731466,9412810718,2,-31,1,-31.0
2,2,1000000000,10000000000,8533865296,9513157841,2,-15,1,-15.0
2,2,1000000000,10000000000,4580149569,9661155475,2,-3,1,-3.0
2,2,1000000000,10000000000,8879755918,9442082911,2,-63,1,-63.0
2,2,1000000000,10000000000,1940911365,9522719536,2,-3,1,-3.0
2,2,1000000000,10000000000,1689424340,5028671688,2,-191,1,-191.0
2,2,1000000000,10000000000,3160495549,7765471082,2,-15,1,-15.0
2,2,1000000000,10000000000,3068795291,5949775707,2,-23,1,-23.0
2,2,1000000000,10000000000,1575955166,2433195289,2,-47,1,-47.0
2,2,1000000000,10000000000,7864534063,8216531496,2,-39,1,-39.0
2,2,1000000000,10000000000,1630913944,9881945189,2,-23,1,-23.0
2,2,1000000000,10000000000,4320773075,6121447986,2,-7,1,-7.0
2,2,1000000000,10000000000,3409919718,7639469438,2,-99,1,-99.0
2,2,1000000000,10000000000,6460728092,7926895811,2,-47,1,-47.0
2,2,1000000000,10000000000,4279078697,9644737805,2,-15,1,-15.0
2,2,1000000000,10000000000,1932174474,3004055145,2,-7,1,-7.0
2,2,1000000000,10000000000,2837746094,8191144149,2,-23,1,-23.0
2,2,1000000000,10000000000,1404585076,4442456395,2,-7,1,-7.0
2,2,1000000000,10000000000,3248135304,7900549451,2,-31,1,-31.0
2,2,1000000000,10000000000,7327435038,7849120911,2,-23,1,-23.0
2,2,1000000000,10000000000,3304237684,6907388666,2,-47,1,-47.0
2,2,1000000000,10000000000,3713458068,3865813299,2,-31,1,-31.0
2,2,1000000000,10000000000,3146094531,9084785555,2,-63,1,-63.0
2,2,1000000000,10000000000,2595904269,7011175775,2,-11,1,-11.0
2,2,1000000000,10000000000,3589381174,9851527132,2,-3,1,-3.0
2,2,1000000000,10000000000,6521768411,9005843291,2,-287,1,-287.0
2,2,1000000000,10000000000,1821117346,8009715311,2,-7,1,-7.0
2,2,1000000000,10000000000,2500186315,5661131839,2,-11,1,-11.0
2,2,1000000000,10000000000,4829082313,7240212420,2,-127,1,-127.0
2,2,1000000000,10000000000,1347925388,5701572052,2,-383,1,-383.0
2,2,1000000000,10000000000,2202130673,6035851462,2,-127,1,-127.0
2,2,1000000000,10000000000,6194657364,9027136883,2,-511,1,-511.0
2,2,1000000000,10000000000,4010837354,4490955327,2,-31,1,-31.0
2,2,1000000000,10000000000,7246747499,7355488203,2,-79,1,-79.0
2,2,1000000000,10000000000,3064079998,5749680587,2,-191,1,-191.0
2,2,1000000000,10000000000,2017905575,5567526443,2,-383,1,-383.0
2,2,1000000000,10000000000,3586107660,6905017354,2,-23,1,-23.0
2,2,1000000000,10000000000,1813518495,5463682799,2,-47,1,-47.0
2,2,1000000000,10000000000,4712250019,6173589755,2,-127,1,-127.0
2,2,1000000000,10000000000,1322359980,6172973643,2,-23,1,-23.0
2,2,1000000000,10000000000,2715483506,8912668974,2,-47,1,-47.0
2,2,1000000000,10000000000,6763755853,8008587089,2,-15,1,-15.0
2,2,1000000000,10000000000,5869866258,6095225596,2,-63,1,-63.0
2,2,1000000000,10000000000,1418844090,2158047516,2,-7,1,-7.0
2,2,1000000000,10000000000,4907731155,8605767277,2,-15,1,-15.0
2,2,1000000000,10000000000,4278564943,7712933239,2,-63,1,-63.0
2,2,1000000000,10000000000,1070146712,6672540872,2,-71,1,-71.0
2,2,1000000000,10000000000,3136983208,9619183759,2,-7,1,-7.0
2,2,1000000000,10000000000,9230208245,9611705310,2,-15,1,-15.0
2,2,1000000000,10000000000,7126312494,7519994584,2,-15,1,-15.0
2,2,1000000000,10000000000,2516243583,7282686093,2,-383,1,-383.0
2,2,1000000000,10000000000,7946047455,8802319825,2,-7,1,-7.0
2,2,1000000000,10000000000,5448060299,8186996112,2,-31,1,-31.0
2,2,1000000000,10000000000,7837845730,9908866606,2,-3,1,-3.0
2,2,1000000000,10000000000,2206281091,6692273077,2,-7,1,-7.0
2,2,1000000000,10000000000,1332335181,8150502583,2,-15,1,-15.0
2,2,1000000000,10000000000,5961433830,6902135063,2,-127,1,-127.0
2,2,1000000000,10000000000,1010338409,4933341612,2,-63,1,-63.0
2,2,1000000000,10000000000,3501703705,4562494819,2,-7,1,-7.0
2,2,1000000000,10000000000,4125623930,5410234413,2,-23,1,-23.0
2,2,1000000000,10000000000,1419121838,3578403941,2,-143,1,-143.0
2,2,1000000000,10000000000,2062569489,9105569878,2,-63,1,-63.0
2,2,1000000000,10000000000,2514275069,9897717416,2,-95,1,-95.0
2,2,1000000000,10000000000,3055582206,8896336435,2,-11,1,-11.0
2,2,1000000000,10000000000,2845550955,4517067779,2,-31,1,-31.0
2,2,1000000000,10000000000,1436900594,4239867752,2,-47,1,-47.0
2,2,1000000000,10000000000,7452370849,7828023755,2,-47,1,-47.0
2,2,1000000000,10000000000,5190241985,9213061559,2,-31,1,-31.0
2,2,1000000000,10000000000,6781212046,7355755093,2,-7,1,-7.0
2,2,1000000000,10000000000,5343082133,6485464393,2,-107,1,-107.0
2,2,1000000000,10000000000,2428134070,5474023952,2,-35,1,-35.0
2,2,1000000000,10000000000,2893990562,9286300368,2,-63,1,-63.0
2,2,1000000000,10000000000,7408028171,9293920290,2,-255,1,-255.0
2,2,1000000000,10000000000,2456239620,7224231716,2,-7,1,-7.0
2,2,1000000000,10000000000,9405916972,9494119421,2,-127,1,-127.0
2,2,1000000000,10000000000,4783318993,6024210983,2,-95,1,-95.0
2,2,1000000000,10000000000,5672230418,8874826456,2,-15,1,-15.0
2,2,1000000000,10000000000,4979007559,9002082015,2,-15,1,-15.0
2,2,1000000000,10000000000,1440688290,7203460351,2,-15,1,-15.0
2,2,1000000000,10000000000,4510158869,8013507262,2,-63,1,-63.0
2,2,1000000000,10000000000,8982486025,9024693037,2,-7,1,-7.0
2,2,1000000000,10000000000,6838069031,9219667837,2,-127,1,-127.0
2,2,1000000000,10000000000,8640852905,9811206432,2,-31,1,-31.0
2,2,1000000000,10000000000,3253485859,7126881354,2,-7,1,-7.0
2,2,1000000000,10000000000,5140906893,5354803260,2,-31,1,-31.0
2,2,1000000000,10000000000,1314877147,3278305442,2,-63,1,-63.0
2,2,1000000000,10000000000,4527617619,5722522417,2,-7,1,-7.0
2,2,1000000000,10000000000,7240638157,9428792269,2,-15,1,-15.0
2,2,1000000000,10000000000,6077504352,7305298592,2,-159,1,-159.0
2,2,1000000000,10000000000,4241077081,7548924607,2,-15,1,-15.0
2,2,1000000000,10000000000,2910566905,8945666762,2,-47,1,-47.0
2,2,1000000000,10000000000,2962110264,5145284459,2,-7,1,-7.0
2,2,1000000000,10000000000,5067648642,6315894416,2,-63,1,-63.0
2,2,1000000000,10000000000,1361278461,5465744584,2,-31,1,-31.0
2,2,1000000000,10000000000,3915273374,6564823817,2,-7,1,-7.0
2,2,1000000000,10000000000,2473017908,4689635680,2,-383,1,-383.0
2,2,1000000000,10000000000,4250979295,6287044818,2,-7,1,-7.0
2,2,1000000000,10000000000,2215035537,6699814896,2,-1,1,-1.0
2,2,1000000000,10000000000,4487081760,5654482943,2,-95,1,-95.0
2,2,1000000000,10000000000,1569500293,2415171733,2,-35,1,-35.0
2,2,1000000000,10000000000,2828978677,8090713109,2,-31,1,-31.0
2,2,1000000000,10000000000,3671023270,9265753519,2,-7,1,-7.0
2,2,1000000000,10000000000,1930537603,6625220970,2,-383,1,-383.0
2,2,1000000000,10000000000,1016711904,5581347963,2,-11,1,-11.0
2,2,1000000000,10000000000,3478111287,5485202798,2,-23,1,-23.0
2,2,1000000000,10000000000,7450870972,7747800348,2,-31,1,-31.0
2,2,1000000000,10000000000,1902145463,8462308613,2,-199,1,-199.0
2,2,1000000000,10000000000,2946023581,5700007163,2,-287,1,-287.0
2,2,1000000000,10000000000,3731465330,4706386613,2,-143,1,-143.0
2,2,1000000000,10000000000,3659629604,9949174467,2,-23,1,-23.0
2,2,1000000000,10000000000,4725972360,8790502385,2,-47,1,-47.0
2,2,1000000000,10000000000,5690535417,9054282550,2,-15,1,-15.0
2,2,1000000000,10000000000,2968506950,6008360592,2,-23,1,-23.0
2,2,1000000000,10000000000,3756501058,8602246754,2,-63,1,-63.0
2,2,1000000000,10000000000,4023438179,9363075926,2,-179,1,-179.0
2,2,1000000000,10000000000,4906588133,7634913483,2,-47,1,-47.0
2,2,1000000000,10000000000,5692240648,7992968884,2,-31,1,-31.0
2,2,1000000000,10000000000,6218246498,8248382215,2,-23,1,-23.0
2,2,1000000000,10000000000,2301840306,8521228148,2,-27,1,-27.0
2,2,1000000000,10000000000,5221655859,8883895339,2,-127,1,-127.0
2,2,1000000000,10000000000,3966006968,9612512135,2,-191,1,-191.0
2,2,1000000000,10000000000,2256959031,3751466543,2,-127,1,-127.0
2,2,1000000000,10000000000,1101531668,1148949463,2,-575,1,-575.0
2,2,1000000000,10000000000,3080465256,6984635608,2,-15,1,-15.0
2,2,1000000000,10000000000,3394056484,6246811690,2,-15,1,-15.0
2,2,1000000000,10000000000,4298206429,6063082336,2,-31,1,-31.0
2,2,1000000000,10000000000,6990860442,9989410196,2,-15,1,-15.0
2,2,1000000000,10000000000,4174518092,5168187827,2,-63,1,-63.0
2,2,1000000000,10000000000,2188299387,5540516490,2,-3,1,-3.0
2,2,1000000000,10000000000,2317750008,5115718582,2,-15,1,-15.0
2,2,1000000000,10000000000,8763117046,9640784375,2,-127,1,-127.0
2,2,1000000000,10000000000,1807699224,4806510542,2,-15,1,-15.0
2,2,1000000000,10000000000,3781564962,9160865685,2,-15,1,-15.0
2,2,1000000000,10000000000,7066570500,9933664660,2,-3,1,-3.0
2,2,1000000000,10000000000,1977674964,5553344260,2,-3,1,-3.0
2,2,1000000000,10000000000,7681641329,8827698919,2,-31,1,-31.0
2,2,1000000000,10000000000,6122132994,7672007392,2,-7,1,-7.0
2,2,1000000000,10000000000,2050941721,9495675085,2,-31,1,-31.0
2,2,1000000000,10000000000,3625452031,6472311502,2,-31,1,-31.0
2,2,1000000000,10000000000,3537961437,9279932170,2,-3,1,-3.0
2,2,1000000000,10000000000,1353551209,8460547972,2,-7,1,-7.0
2,2,1000000000,10000000000,7162364470,7723155586,2,-1,1,-1.0
2,2,1000000000,10000000000,8520236227,9398836945,2,-15,1,-15.0
2,2,1000000000,10000000000,1723392913,2400886675,2,-11,1,-11.0
2,2,1000000000,10000000000,3401093486,8762276055,2,-7,1,-7.0
2,2,1000000000,10000000000,4444949453,5236060882,2,-255,1,-255.0
2,2,1000000000,10000000000,5018353577,8976691286,2,-71,1,-71.0
2,2,1000000000,10000000000,5122080014,8474677089,2,-47,1,-47.0
2,2,1000000000,10000000000,1278831432,2879275180,2,-7,1,-7.0
2,2,1000000000,10000000000,2967522215,9395027719,2,-23,1,-23.0
2,2,1000000000,10000000000,2350418025,6458932875,2,-15,1,-15.0
2,2,1000000000,10000000000,5831083933,6721213474,2,-31,1,-31.0
2,2,1000000000,10000000000,5706722343,6887935175,2,-95,1,-95.0
2,2,1000000000,10000000000,5158925509,6240795372,2,-3,1,-3.0
2,2,1000000000,10000000000,3670795879,8588048925,2,-23,1,-23.0
2,2,1000000000,10000000000,1806128782,5669641243,2,-63,1,-63.0
2,2,1000000000,10000000000,8178153010,8205832307,2,-15,1,-15.0
2,2,1000000000,10000000000,5012782258,6163300807,2,-31,1,-31.0
2,2,1000000000,10000000000,6425633894,7198827160,2,-39,1,-39.0
2,2,1000000000,10000000000,1975055919,4906160861,2,-511,1,-511.0
