prefix_fraction,lexicographic,bidder_key0,bidder_median,bidder_p05,bidder_p95,random_median,random_p05,random_p95
8.578888888888889230e-01,8.240501379096404833e+01,3.927605889790792393e+00,4.599994941575630492e+00,2.693291701871482147e+00,8.239434094887227999e+00,1.718327576783466926e+00,9.712286303558858025e-01,2.798952838580528013e+00
8.579999999999999849e-01,8.244258565557890961e+01,3.939564116408782457e+00,4.612172624088330508e+00,2.704847070168468814e+00,8.234649872591038644e+00,1.729564734033123941e+00,9.608692966850688189e-01,2.810542692803826625e+00
8.581111111111111578e-01,8.248019920896474844e+01,3.951530973367465727e+00,4.613679406742557276e+00,2.701992800708023168e+00,8.229864238045868419e+00,1.719449964086927629e+00,1.027932043747619595e+00,2.822140701925277106e+00
8.582222222222222197e-01,8.251785453230361611e+01,3.963506477406085970e+00,4.636554747154289835e+00,2.713559690730849905e+00,8.225077188557817109e+00,1.709328939043062823e+00,1.036280669294858736e+00,2.833746881757314817e+00
8.583333333333332815e-01,8.255555170699943801e+01,3.975490645307927284e+00,4.648759222335884012e+00,2.725134716541722124e+00,8.220288721427056799e+00,1.699201646784850306e+00,1.025933069756893579e+00,2.821315941831429974e+00
8.584444444444444544e-01,8.259329081467886624e+01,3.987483493900485065e+00,4.660972663111560443e+00,2.654937066247142763e+00,8.215498833947808777e+00,1.689068075164294358e+00,1.015578905953218758e+00,2.832930632395783910e+00
8.585555555555555163e-01,8.263107193719199017e+01,3.903240747647866549e+00,4.667848181776149019e+00,2.664897518668077669e+00,8.196270879547146393e+00,1.689622022269486878e+00,1.005218165147671261e+00,2.836533173461909918e+00
8.586666666666666892e-01,8.266889515661313226e+01,3.818943526256581400e+00,4.621242586394522789e+00,2.673260468379606625e+00,8.191473404008347003e+00,1.700874007492424900e+00,9.948508345710467271e-01,2.775954748077263723e+00
8.587777777777777510e-01,8.270676055524174330e+01,3.830899246833548766e+00,4.596009012611770750e+00,2.681629472783484402e+00,8.186674493826851418e+00,1.712133741601582715e+00,9.844769014209197033e-01,2.782217330102578767e+00
8.588888888888889239e-01,8.274466821560308460e+01,3.842863633816486768e+00,4.576111987344155807e+00,2.608116223898013786e+00,8.181874146260835090e+00,1.723401239678141295e+00,9.740963528615713685e-01,2.788484614510293724e+00
8.589999999999999858e-01,8.278261822044905216e+01,3.854836704095415900e+00,4.577618586113306520e+00,2.616470412904763343e+00,8.177072358562400112e+00,1.734676516842937222e+00,9.637091760238539750e-01,2.794756610469176561e+00
8.591111111111111587e-01,8.282061065275901512e+01,3.866818474605016487e+00,4.579127140979627697e+00,2.546101804469839802e+00,8.172269127977560998e+00,1.724536771222739295e+00,9.693824707804813423e-01,2.790321918655423339e+00
8.592222222222222205e-01,8.285864559574056898e+01,3.878808962324847620e+00,4.580637655784183693e+00,2.551227662788801531e+00,8.152999280201605359e+00,1.714390701580050358e+00,9.750597115236483425e-01,2.831423393078291717e+00
8.593333333333332824e-01,8.289672313283038818e+01,3.890808184279464399e+00,4.566072414608959740e+00,2.559572987344176376e+00,8.148188379309244667e+00,1.704238295593494934e+00,9.807409059547391728e-01,2.837717539360850694e+00
8.594444444444444553e-01,8.293484334769506461e+01,3.902816157538581798e+00,4.535415479776990111e+00,2.567924367391456464e+00,8.210924762206195382e+00,1.694079540909618098e+00,9.864260617954632160e-01,2.844016444470081062e+00
8.595555555555555172e-01,8.297300632423183231e+01,3.914832899217245199e+00,4.536915935257247234e+00,2.577890650210588053e+00,8.206133290934561231e+00,1.694639994729655985e+00,1.008203541168278372e+00,2.842275940527590805e+00
8.596666666666666901e-01,8.301121214656943437e+01,3.926858426475944519e+00,4.538418345353349537e+00,2.589473445983521582e+00,8.201340385787473153e+00,1.705930300026432977e+00,9.978082886947118313e-01,2.832488045326917003e+00
8.597777777777777519e-01,8.304946089906898976e+01,3.938892756520842031e+00,4.539922713919124497e+00,2.601064467419142545e+00,8.196546044018999666e+00,1.717228449709355509e+00,9.874063585828890544e-01,2.790496230777709474e+00
8.598888888888889248e-01,8.308775266632480339e+01,3.854309756714115576e+00,4.530692805942499568e+00,2.612663730630582215e+00,8.191750262877098621e+00,1.728534459139194679e+00,9.769977377743408464e-01,2.796790227364979842e+00
8.599999999999999867e-01,8.312608753316510501e+01,3.866329652705353670e+00,4.494608221269974280e+00,2.624271251773758973e+00,8.186953039603585225e+00,1.739848343717409263e+00,9.665824131763384175e-01,2.803088998211381355e+00
8.601111111111111596e-01,8.316446558465302985e+01,3.878358361459724346e+00,4.533704234171760383e+00,2.621383490848122833e+00,8.182154371434149809e+00,1.729683368961265622e+00,9.561603716618186644e-01,2.814764240172984877e+00
8.602222222222222214e-01,8.320288690608730064e+01,3.890395900284624897e+00,4.524465950331024722e+00,2.633002750192630970e+00,8.177354255598276112e+00,1.719512000125807960e+00,1.042454150076272956e+00,2.794207000204432578e+00
8.603333333333332833e-01,8.324135158300322246e+01,3.805687519098939209e+00,4.515222480286893436e+00,2.589802608335983081e+00,8.172552689319267927e+00,1.709334224680042702e+00,1.032050852637009797e+00,2.773636666461951616e+00
8.604444444444444562e-01,8.327985970117345005e+01,3.817710510578060656e+00,4.505973813893563218e+00,2.583138210255929490e+00,8.167749669814215352e+00,1.699150030060108785e+00,1.021640840858929922e+00,2.763807327376246459e+00
8.605555555555555181e-01,8.331841134660878367e+01,3.829742342077820716e+00,4.496719940979017061e+00,2.585613966062932700e+00,8.162945194293964590e+00,1.699717106877234318e+00,1.011224101559875521e+00,2.764729724477527295e+00
8.606666666666666909e-01,8.335700660555916386e+01,3.841783031007564020e+00,4.487460851344978074e+00,2.597239032307213424e+00,8.143611509005539872e+00,1.711046223894123086e+00,1.000800621522983436e+00,2.776414627450843664e+00
8.607777777777777528e-01,8.339564556451438193e+01,3.853832594823299651e+00,4.478196534766752279e+00,2.608872428367111862e+00,8.124266646126116598e+00,1.722383282602588661e+00,1.030738745682487245e+00,2.747739580526955105e+00
8.608888888888889257e-01,8.343432831020501794e+01,3.865891051027818826e+00,4.517385225365394774e+00,2.620514170661890407e+00,8.119448057033379129e+00,1.733728298650354160e+00,1.036468004627929762e+00,2.743275056404848034e+00
8.609999999999999876e-01,8.347305492960333595e+01,3.877958417170886740e+00,4.556601140175792430e+00,2.632164275654739427e+00,8.114627987930079556e+00,1.745081287726899077e+00,9.694896042927216850e-01,2.714570892019620985e+00
8.611111111111111605e-01,8.351182550992405140e+01,3.890034710849362920e+00,4.547353595508124791e+00,2.643822759852883397e+00,8.109806435970172700e+00,1.697175808750069237e+00,1.037162994236154656e+00,2.726257013420744002e+00
8.612222222222222223e-01,8.355064013862526906e+01,3.902119949707432589e+00,4.538100825488489143e+00,2.573027712693821911e+00,8.104983398301168762e+00,1.670797216034947574e+00,1.045595677131555767e+00,2.694834219411218701e+00
8.613333333333332842e-01,8.358949890340936406e+01,3.914214151436731903e+00,4.528842819844168588e+00,2.612171840731547956e+00,8.100158872064133320e+00,1.682141618799252392e+00,1.035164073107244231e+00,2.684956814621902943e+00
8.614444444444444571e-01,8.362840189222386300e+01,3.926317333776526919e+00,4.519579568275748471e+00,2.688017251585482104e+00,8.095332854393662458e+00,1.698887307884078490e+00,1.024725677771358701e+00,2.699343166971378771e+00
8.615555555555555189e-01,8.366734919326228237e+01,3.938429514513892560e+00,4.510311060457008914e+00,2.666802341129066445e+00,8.090505342417857904e+00,1.694064202133374719e+00,1.014280477710428618e+00,2.697554461995816943e+00
8.616666666666666918e-01,8.370634089496503805e+01,3.950550711483839628e+00,4.501037286034874185e+00,2.660145417609820040e+00,8.085676333258327020e+00,1.683841286861969655e+00,1.003828459475406554e+00,2.703860527941809089e+00
8.617777777777777537e-01,8.374537708602035480e+01,3.962680942569549281e+00,4.491758234629257274e+00,2.653484582115721579e+00,8.080845824030127744e+00,1.673611842229654867e+00,9.933696095814751326e-01,2.710171434836395665e+00
8.618888888888889266e-01,8.378445785536514734e+01,3.974820225702502263e+00,4.482473895833003041e+00,2.646819826925006502e+00,8.076013811841765033e+00,1.663375855321167940e+00,9.829039145079664364e-01,2.716487192293966846e+00
8.619999999999999885e-01,8.382358329218591564e+01,3.986968578862671198e+00,4.473184259211777203e+00,2.640151144295646901e+00,8.071180293795162441e+00,1.653133313186961217e+00,1.069674496768033611e+00,2.722807809954994607e+00
8.621111111111111613e-01,8.386275348591965439e+01,3.999126020078651145e+00,4.463889314304013034e+00,2.618887120716374195e+00,8.081477095169752545e+00,1.664501100248950705e+00,1.059227972885699920e+00,2.718324848783194359e+00
8.622222222222222232e-01,8.390196852625477675e+01,4.011292567427897637e+00,4.454589050620747948e+00,2.559766887704999050e+00,8.091782634671268681e+00,1.675876948655857124e+00,1.035259469895478457e+00,2.713839445887882285e+00
8.623333333333332851e-01,8.394122850313195272e+01,3.926126265511769464e+00,4.445283457645572867e+00,2.568205734836830789e+00,8.139411352922559573e+00,1.687260874434805880e+00,1.030202553140490807e+00,2.668792440812754130e+00
8.624444444444444580e-01,8.398053350674513240e+01,3.938278046438437929e+00,4.435972524834525643e+00,2.576650870217894962e+00,8.134599860480079769e+00,1.698652893656133811e+00,1.027847292339714613e+00,2.675107821378858386e+00
8.625555555555555198e-01,8.401988362754242701e+01,3.950438944229418770e+00,4.432067801813554198e+00,2.577526122104758066e+00,8.137363069092847567e+00,1.699229902038409179e+00,1.017373317144016243e+00,2.684133857996974459e+00
8.626666666666666927e-01,8.405927895622693313e+01,3.962608977070972482e+00,4.433574798116296733e+00,2.510735032193328831e+00,8.147708704084049458e+00,1.688980875472878784e+00,1.006892444993448432e+00,2.695873320466315892e+00
8.627777777777777546e-01,8.409871958375781276e+01,3.974788163198850199e+00,4.435083795176925747e+00,2.519170917602322479e+00,8.158063171470127273e+00,1.678725246037670260e+00,9.964046621642971280e-01,2.718451850035181749e+00
8.628888888888889275e-01,8.413820560135113169e+01,3.986976520898423360e+00,4.436594797032357818e+00,2.527613104145657541e+00,8.168426488943939745e+00,1.668463000593374046e+00,1.042789375370849037e+00,2.724795095124874944e+00
8.629999999999999893e-01,8.417773710048081170e+01,3.901633237565738543e+00,4.486878223200599258e+00,2.536061604417730209e+00,8.178798674247179434e+00,1.658194125965438914e+00,1.072949140330577977e+00,2.731143266296017114e+00
8.631111111111111622e-01,8.421731417287959687e+01,3.913806696242213334e+00,4.488409895413511208e+00,2.529338233333267461e+00,8.203815864394693236e+00,1.669601748535457952e+00,1.062473839977113643e+00,2.726654803614730671e+00
8.632222222222222241e-01,8.425693691053994883e+01,3.925989337316955208e+00,4.489943606765804951e+00,2.522610828342337186e+00,8.214210840010673920e+00,1.681017533934052510e+00,1.051991618010350571e+00,2.768256293784953304e+00
8.633333333333332860e-01,8.429660540571505578e+01,3.938181179185908931e+00,4.442658933544443300e+00,2.520761424197934808e+00,8.224614743638680281e+00,1.692441498493113761e+00,1.041502460611158920e+00,2.774627648971891958e+00
8.634444444444444589e-01,8.433631975091972777e+01,3.950382240295291059e+00,4.444180020332213488e+00,2.510771789264619525e+00,8.235027593230965337e+00,1.703873658588897388e+00,1.031006353923233920e+00,2.781003980977112988e+00
8.635555555555555207e-01,8.437608003893139141e+01,3.962592539141784442e+00,4.451131345337347334e+00,2.515432031011376246e+00,8.245449406789550295e+00,1.704457612726742122e+00,1.020503284052954207e+00,2.781957090835843083e+00
8.636666666666666936e-01,8.441588636279102786e+01,3.974812094272673235e+00,4.463518499306198706e+00,2.505434836471879478e+00,8.255880202366359555e+00,1.694182204116226664e+00,1.009993237069290339e+00,2.777481401940540273e+00
8.637777777777777555e-01,8.445573881580415332e+01,3.987040924286091581e+00,4.475915152059591229e+00,2.495431335990514921e+00,8.183211379341965852e+00,1.683900117886505399e+00,9.994761990036056254e-01,2.773003258648576441e+00
8.638888888888889284e-01,8.449563749154178538e+01,3.999279047831165723e+00,4.488321322701825267e+00,2.485421516953784771e+00,8.125709087128726082e+00,1.673611340668489156e+00,9.889521558495653064e-01,2.749504345383940951e+00
8.639999999999999902e-01,8.453558248384139517e+01,4.011526483608214733e+00,4.500737030389704074e+00,2.475405366714337418e+00,8.120895076572727689e+00,1.663315859057064694e+00,9.784210935629791273e-01,2.764039589315416379e+00
8.641111111111111631e-01,8.457557388680794475e+01,4.023783250368898834e+00,4.502287204466824733e+00,2.465382872590893726e+00,8.131304692704937054e+00,1.674763839342729321e+00,9.896331777934299634e-01,2.754116508529527163e+00
8.642222222222222250e-01,8.461561179481479655e+01,4.036049366916463654e+00,4.503839455265277181e+00,2.455354021868056069e+00,8.141723305122059884e+00,1.686220085908492816e+00,9.899743730172444467e-01,2.730588655245376195e+00
8.643333333333332869e-01,8.465569630250475086e+01,4.048324852105888993e+00,4.505393787021079177e+00,2.445318801796230623e+00,8.152150932022916408e+00,1.697684615399239538e+00,1.012081213026466697e+00,2.726089718958409680e+00
8.644444444444444597e-01,8.469582750479099786e+01,4.060609724844083779e+00,4.506950203982452052e+00,2.435277199591494579e+00,8.162587591657100461e+00,1.709157444505412737e+00,1.023317196073300517e+00,2.691650816267292967e+00
8.645555555555555216e-01,8.473600549685816929e+01,4.072904004090084129e+00,4.508508710409881104e+00,2.425229202435461140e+00,8.173033302325157123e+00,1.709748472305197664e+00,1.023671059851519960e+00,2.700749179182729165e+00
8.646666666666666945e-01,8.477623037416326213e+01,4.085207708855203457e+00,4.510069310576149348e+00,2.415174797475202251e+00,8.198194830130628219e+00,1.699446406883770022e+00,1.013131511796095063e+00,2.712577918679853983e+00
8.647777777777777564e-01,8.481650223243674702e+01,4.097520858203285599e+00,4.462592530410233849e+00,2.405113971823055419e+00,8.208663793727733804e+00,1.689137587823171582e+00,1.002584890836981879e+00,2.724415464230905748e+00
8.648888888888889293e-01,8.485682116768344940e+01,4.011730497136105633e+00,4.464140322220757184e+00,2.395046712556542445e+00,8.219141870423291252e+00,1.678822001518926132e+00,9.920311827157325402e-01,2.736261833644460406e+00
8.649999999999999911e-01,8.489718727618370053e+01,4.024028529853794112e+00,4.465690197764576652e+00,2.384973006718224209e+00,8.146204097021094270e+00,1.668499634329621895e+00,9.814703731350716831e-01,2.748117044778200402e+00
8.651111111111111640e-01,8.493760065449423280e+01,4.036336018772520795e+00,4.467242161317157567e+00,2.374892841315619840e+00,8.156671462800579420e+00,1.679988505110723285e+00,9.927204802926992144e-01,2.759981115539047014e+00
8.652222222222222259e-01,8.497806139944928816e+01,4.048652983073796285e+00,4.468796217166365103e+00,2.364806203321009548e+00,8.220075092992836119e+00,1.691485747645383730e+00,9.603273922115804773e-01,2.771854063883405939e+00
8.653333333333332877e-01,8.501856960816161290e+01,4.060979441992303762e+00,4.437602535402896287e+00,2.354713079671356013e+00,8.215295911482032309e+00,1.702991378899994190e+00,9.497451920788545499e-01,2.783735907817302735e+00
8.654444444444444606e-01,8.505912537802348083e+01,4.073315414816110369e+00,4.422768747990693861e+00,2.344613457268163170e+00,8.210515267103223991e+00,1.714505415887740414e+00,9.391558329066757027e-01,2.795626665396576893e+00
8.655555555555555225e-01,8.509972880670777329e+01,4.085660920886867054e+00,4.468008868028689129e+00,2.334507322977337651e+00,8.213380115959337147e+00,1.627709832118029221e+00,9.394835272627546363e-01,2.799333184431177290e+00
8.656666666666666954e-01,8.514037999216891706e+01,4.098015979599963998e+00,4.458641385804768653e+00,2.324394663629105295e+00,8.284549104359296479e+00,1.704774647513590313e+00,9.507397072671887051e-01,2.794846898087179454e+00
8.657777777777777573e-01,8.518107903264410652e+01,4.110380610404791746e+00,4.449268373496689577e+00,2.314275466017813976e+00,8.242624947460679863e+00,1.694438815459430980e+00,9.620039726479253650e-01,2.831352601316064810e+00
8.658888888888889301e-01,8.522182602665419893e+01,4.024333629899740750e+00,4.439889819943754645e+00,2.304149716901849221e+00,8.256445354821488891e+00,1.684096138599360470e+00,9.541388837194335615e-01,2.843279195037857754e+00
8.659999999999999920e-01,8.526262107300482285e+01,4.036682983825863325e+00,4.430505713955215974e+00,2.294017403003478783e+00,8.270277332716403862e+00,1.673746603049748316e+00,9.599429046902968610e-01,2.855214793437805820e+00
8.661111111111111649e-01,8.530346427078744398e+01,4.049041921769254593e+00,4.432059400855537845e+00,2.283878511008770040e+00,8.250743667345760812e+00,1.685276907979634142e+00,9.548078585793733364e-01,2.845272701783804425e+00
8.662222222222222268e-01,8.534435571938044518e+01,4.061410463300424212e+00,4.433615195786183349e+00,2.273733027567387932e+00,8.231198186942302542e+00,1.696815692214460158e+00,9.496694277393885608e-01,2.835324285700304703e+00
8.663333333333332886e-01,8.538529551845016385e+01,4.073788628044556326e+00,4.435173103113033477e+00,2.263580939292511474e+00,8.226424777922252574e+00,1.708362973050938649e+00,9.527408888168812373e-01,2.825369532353495305e+00
8.664444444444444615e-01,8.542628376795200040e+01,4.086176435681716512e+00,4.436733127214743000e+00,2.253422232760683208e+00,8.206860795686239385e+00,1.676099181392236126e+00,1.007850488157418178e+00,2.837318222095359221e+00
8.665555555555555234e-01,8.546732056813149825e+01,4.098573905947066720e+00,4.432815895603180678e+00,2.341885678344622690e+00,8.187284933510840190e+00,1.632854310123295738e+00,1.030122853366376434e+00,2.830098158317729151e+00
8.666666666666666963e-01,8.550840601952535280e+01,4.110981058631023366e+00,4.423415619086988215e+00,2.331748456455522422e+00,8.182496699099196746e+00,1.644392423452406993e+00,1.019523302540498388e+00,2.820133006220888028e+00
8.667777777777777581e-01,8.554954022296263361e+01,4.024699559265124904e+00,4.414009734616396230e+00,2.321604623151037217e+00,8.177706979138989141e+00,1.655939055719434672e+00,9.979500269567522786e-01,2.810161477007335762e+00
8.668888888888889310e-01,8.559072327956573645e+01,4.037091280041031460e+00,4.404598230805654602e+00,2.395377394013490147e+00,8.172915770735263763e+00,1.667494224364768796e+00,9.928172849014015311e-01,2.800183557691518388e+00
8.669999999999999929e-01,8.563195529075167656e+01,4.049492695410402021e+00,4.444565153499222099e+00,2.385249965711249143e+00,8.153307853808014372e+00,1.679057946877483776e+00,9.876811452220493059e-01,2.790199235252289522e+00
8.671111111111111658e-01,8.567323635823294126e+01,4.061903825287823011e+00,4.396736437912903028e+00,2.375115925948708018e+00,8.133687957177700767e+00,1.690630240795470751e+00,9.990087786518679902e-01,2.796675674302900205e+00
8.672222222222222276e-01,8.571456658401881157e+01,4.074324689643939124e+00,4.425748921634800936e+00,2.364975261225943814e+00,8.198068411911600961e+00,1.680247109206262524e+00,1.010344666973695293e+00,2.803157350489530408e+00
8.673333333333332895e-01,8.575594607041637119e+01,4.086755308505615858e+00,4.416332349514148881e+00,2.369658924851252291e+00,8.193285239471759240e+00,1.713800613244286009e+00,1.021688827126398191e+00,2.809644274597611791e+00
8.674444444444444624e-01,8.579737492003168597e+01,4.099195701956160676e+00,4.406910124623131253e+00,2.359510233806953128e+00,8.173664352090892038e+00,1.725398727096823182e+00,1.011061674477120143e+00,2.846358409669302869e+00
8.675555555555555243e-01,8.583885323577089821e+01,4.111645890135541492e+00,4.397482235439084342e+00,2.433456732036103798e+00,8.168872937607524420e+00,1.726011777409841352e+00,1.011420914150989780e+00,2.913331980978393521e+00
8.676666666666666972e-01,8.588038112084130660e+01,4.124105893240550991e+00,4.388048670407954432e+00,2.423324622868153533e+00,8.164080026259000533e+00,1.715628051588074632e+00,1.006281837950697255e+00,2.903370548841354370e+00
8.677777777777777590e-01,8.592195867875264526e+01,4.136575731525089061e+00,4.428116308348013952e+00,2.413185868909659693e+00,8.159285615121243396e+00,1.683234273732286290e+00,1.001139339278683149e+00,2.860398112224796563e+00
8.678888888888889319e-01,8.596358601331806426e+01,4.149055425300326228e+00,4.418689000684582702e+00,2.403040456536687852e+00,8.139632340987079218e+00,1.694839616700941187e+00,9.959934111132147105e-01,2.861417534689877140e+00
8.679999999999999938e-01,8.600526322865539441e+01,4.062460590293629714e+00,4.409256006538208261e+00,2.392888372087589754e+00,8.219051364996499132e+00,1.684434878902236976e+00,9.908440464130805481e-01,2.873447734597933678e+00
8.681111111111110556e-01,8.604699042918821306e+01,4.074924671547372590e+00,4.399817314278857694e+00,2.382729601862906943e+00,8.214277206144888765e+00,1.685036418234455047e+00,1.002211203002189688e+00,2.863460580006266021e+00
8.682222222222222285e-01,8.608876771964709462e+01,4.087398620935377203e+00,4.390372912244613346e+00,2.372564132125165148e+00,8.209501569784366737e+00,1.663604290461575541e+00,1.013586720016316001e+00,2.853466961785082745e+00
8.683333333333332904e-01,8.613059520507069067e+01,4.099882458897791793e+00,4.430518141066984050e+00,2.362391949098779698e+00,8.189845847330524009e+00,1.719305547279714741e+00,1.024970614724442175e+00,2.843466866654932979e+00
8.684444444444444633e-01,8.617247299080695200e+01,4.112376205932819495e+00,4.421080049809834378e+00,2.352213038969900527e+00,8.185061917652905805e+00,1.730946553167427515e+00,1.036362904444188215e+00,2.855510555862211142e+00
8.685555555555555252e-01,8.621440118251423712e+01,4.124879882596943936e+00,4.411636238071600324e+00,2.351402114892161777e+00,8.180276494444260749e+00,1.731567223443104098e+00,1.047763606542003512e+00,2.856534464151359920e+00
8.686666666666666980e-01,8.625637988616256280e+01,4.137393509505107758e+00,4.402186694113442655e+00,2.359969257821712851e+00,8.175489574782099922e+00,1.721155699954130203e+00,1.059172738433304950e+00,2.863076308577535478e+00
8.687777777777777599e-01,8.629840920803481197e+01,4.149917107330994170e+00,4.392731406164203101e+00,2.368543114981997544e+00,8.170701155737074117e+00,1.710737105415711001e+00,1.070590317582725159e+00,2.869623531665050464e+00
8.688888888888889328e-01,8.634048925472775693e+01,4.162450696807199257e+00,4.383270362420331523e+00,2.377123700325171729e+00,8.165911234372977390e+00,1.700311425220990547e+00,1.082016361504252400e+00,2.870655652970479643e+00
8.689999999999999947e-01,8.638262013315353727e+01,4.174994298725486885e+00,4.373803551045748250e+00,2.385711027843135490e+00,8.161119807746722188e+00,1.689878644722220935e+00,1.093450887761437063e+00,2.882734158643788902e+00
8.691111111111110565e-01,8.642480195054051251e+01,4.088107481679873700e+00,4.375379899311434784e+00,2.378836596772103018e+00,8.156326872908335801e+00,1.701536627510000121e+00,1.063460392193752879e+00,2.872724176315591293e+00
8.692222222222222294e-01,8.646703481443479689e+01,4.100635295430816285e+00,4.376958428546105395e+00,2.371957774661605178e+00,8.151532426900891082e+00,1.713203425314758332e+00,1.058317599831541944e+00,2.873760584398960649e+00
8.693333333333332913e-01,8.650931883270123990e+01,4.113173134683640875e+00,4.428295270002154282e+00,2.365074552443103162e+00,8.131809628771748066e+00,1.724879056480232098e+00,1.028293283670904668e+00,2.852684593409634761e+00
8.694444444444444642e-01,8.655165411352479055e+01,4.026172791990153321e+00,4.429896162615550637e+00,2.358186921022817018e+00,8.127006755260365978e+00,1.736563539402340650e+00,1.039725940788658543e+00,2.842654965773284470e+00
8.695555555555555260e-01,8.659404076541163420e+01,4.038694720083725542e+00,4.431499275050773790e+00,2.351294871281622623e+00,8.122202354184818063e+00,1.737191975488070028e+00,1.040102201884577360e+00,2.832618762579272698e+00
8.696666666666666989e-01,8.663647889719044315e+01,4.051226686645160946e+00,4.383294447845587527e+00,2.344398394074991288e+00,8.117396422544347345e+00,1.726752358242205077e+00,1.029410059721316051e+00,2.847481052293633574e+00
8.697777777777777608e-01,8.667896861801362718e+01,4.063768712673857308e+00,4.384883951549999992e+00,2.337497480232845426e+00,8.112588957331080763e+00,1.716305587096597307e+00,1.018710412986369995e+00,2.878964210613633057e+00
8.698888888888889337e-01,8.672151003735862673e+01,4.076320819229519721e+00,4.386475664170905731e+00,2.330592120559497271e+00,8.092826061220364409e+00,1.694774688429667941e+00,1.066157279485979714e+00,2.902163191951466548e+00
8.699999999999999956e-01,8.676410326502900716e+01,3.989154173104782153e+00,4.388069590415260457e+00,2.323682305833535633e+00,8.088010085969941088e+00,1.695390523569532348e+00,1.072085184021910109e+00,2.892136775500966817e+00
8.701111111111110574e-01,8.680674841115585139e+01,3.901925097781488994e+00,4.378580720521846104e+00,2.335612551427725059e+00,8.083192560517792558e+00,1.707092230279399825e+00,1.086331419268713239e+00,2.882103765406785811e+00
8.702222222222222303e-01,8.684944558619896782e+01,3.914434919806971447e+00,4.369086001144335540e+00,2.332581828275908542e+00,8.078373481811281565e+00,1.718802868470480361e+00,1.108905076432568748e+00,2.872064147960364355e+00
8.703333333333332922e-01,8.689219490094819776e+01,3.926954805940968463e+00,4.359585420154819424e+00,2.372812522572815386e+00,8.073552846790516213e+00,1.730522456855337676e+00,1.114855813551036023e+00,2.862017909414617201e+00
8.704444444444444651e-01,8.693499646652462332e+01,3.939484777331652587e+00,4.350078965391592334e+00,2.358142296290072881e+00,8.068730652388319768e+00,1.742251014200189907e+00,1.054228320694398757e+00,2.874159316419443222e+00
8.705555555555555269e-01,8.697785039438183219e+01,3.952024855188247976e+00,4.346117221365728867e+00,2.366774435747568628e+00,8.063906895530177366e+00,1.742887365911672815e+00,1.054613374277761917e+00,2.866883199023499529e+00
8.706666666666666998e-01,8.702075679630728189e+01,3.964575060781224014e+00,4.347706264134036047e+00,2.375413460787405562e+00,8.059081573134276866e+00,1.732419354290960500e+00,1.066104218025200279e+00,2.856826146739417815e+00
8.707777777777777617e-01,8.706371578442356451e+01,3.977135415442591082e+00,4.377070820347433333e+00,2.384059385904971684e+00,8.054254682111407604e+00,1.699725470845579345e+00,1.077603729882485206e+00,2.846762430746279104e+00
8.708888888888889346e-01,8.710672747118962889e+01,3.989705940566089737e+00,4.389787873324807244e+00,2.407715298115997271e+00,8.049426219364976376e+00,1.689234827203464739e+00,1.089111928065388479e+00,2.836692037129525890e+00
8.709999999999999964e-01,8.714979196940218742e+01,4.002286657607448284e+00,4.402515323368192846e+00,2.416380569530497180e+00,8.044596181790968359e+00,1.700971829483165498e+00,1.100628830842048211e+00,2.826614951935260134e+00
8.711111111111110583e-01,8.719290939219692405e+01,4.014877588084575954e+00,4.404131647871171396e+00,2.339972976545691363e+00,8.039764566277954216e+00,1.712717863061008705e+00,1.089911367402464304e+00,2.833213478018132392e+00
8.712222222222222312e-01,8.723607985304988688e+01,4.027478753577862669e+00,4.428001502552457502e+00,2.348620897459355206e+00,8.034931369707006610e+00,1.724472946973943710e+00,1.079186295848218125e+00,2.864850218359944911e+00
8.713333333333332931e-01,8.727930346577876719e+01,4.040090175730379762e+00,4.440760275802814405e+00,2.357275755426154529e+00,8.030096588951723291e+00,1.736237100313877901e+00,1.068453600193167929e+00,2.863121756767601500e+00
8.714444444444444660e-01,8.732258034454424944e+01,4.052711876248123346e+00,4.453529534338597884e+00,2.365937565117378405e+00,8.025260220878177364e+00,1.658939751541141705e+00,1.054929808446462669e+00,2.883660373484254080e+00
8.715555555555555278e-01,8.736591060385130447e+01,4.065343876900270104e+00,4.460740336160434083e+00,2.374606341246952024e+00,8.020422262344890640e+00,1.659551336049698511e+00,1.046965272407194281e+00,2.884723463334712079e+00
8.716666666666667007e-01,8.740929435855055374e+01,4.077986199519372690e+00,4.462386537998661140e+00,2.398323850946843638e+00,8.015582710202840744e+00,1.671305819475150223e+00,1.061279195366720884e+00,2.874646009497261456e+00
8.717777777777777626e-01,8.745273172383964777e+01,4.090638866001670593e+00,4.464035056767496457e+00,2.407012161071009348e+00,8.010741561295384727e+00,1.683069397183244886e+00,1.081177029978638515e+00,2.845056050536591385e+00
8.718888888888889355e-01,8.749622281526455936e+01,4.103301898307288198e+00,4.426659928336956540e+00,2.415707489859439061e+00,8.005898812458262626e+00,1.694842088431266047e+00,1.092727135962260343e+00,2.804294639739900674e+00
8.719999999999999973e-01,8.753976774872093358e+01,4.115975318460502130e+00,4.417144244201514525e+00,2.424409852215149819e+00,8.001054460519560152e+00,1.706623912532403420e+00,1.104286061050378631e+00,2.810909973582782051e+00
8.721111111111110592e-01,8.758336664045550890e+01,4.128659148549945535e+00,4.418781142772376214e+00,2.433119263084636330e+00,7.996208502299710474e+00,1.696097812377278302e+00,1.074009305534953995e+00,2.823110174549015916e+00
